LGA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA31900,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,3,0,0,0,9,0,20,4,0,0,7,0,11,0,7,0,11,0,36,3,7,0,15,0,14,3,8,0,17,0,66,12,5,3,35,0,38,0,12,3,18,0,127,13,5,0,73,3,35,0,8,3,6,0,146,23,4,0,75,8,33,0,6,0,7,0,158,30,7,3,76,0,36,3,4,3,10,0,166,100,12,4,130,14,37,0,10,3,7,0,313,94,3,0,81,16,10,0,0,0,0,0,198,51,4,0,53,7,7,0,3,0,0,0,130,26,3,0,16,5,17,0,0,0,0,0,65,47,0,4,49,7,8,0,0
LGA31950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA32080,5,0,0,3,0,0,0,3,6,35,3,60,3,3,0,3,0,3,0,3,4,23,0,37,3,0,0,7,0,4,0,8,0,19,0,45,0,0,0,0,0,17,0,4,0,14,0,32,5,9,0,3,0,9,3,36,3,88,0,145,6,10,0,10,0,31,0,49,11,66,0,190,10,17,0,31,3,84,3,83,12,118,3,372,21,47,4,65,3,190,11,131,18,128,0,614,47,78,3,208,16,344,18,116,11,147,10,995,126,109,8,438,18,356,20,87,16,107,4,1289,167,70,4,472,43,310,17,72,20,71,3,1259,288,66,15,441,51,273,18,41,20,53,3,1271,798,87,20,895,118,380,33,85,30,72,11,2515,697,50,18,673,109,118,32,26,8,20,3,1746,526,36,17,325,58,57,13,21,11,16,0,1063,337,14,9,170,24,127,5,8,10,9,0,719,512,25,11,364,56,108,10,13
LGA32250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,3,0,7,4,0,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,3,7,0,0,6,0,4,0,3,0,0,0,25,3,0,0,4,0,0,0,0,0,0,0,10,8,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
LGA32260,4,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,3,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,16,7,0,0,0,5,3,0,4,0,17,0,33,0,3,0,4,0,4,0,8,3,22,0,48,8,8,0,12,0,26,0,15,7,30,0,99,11,8,0,13,0,53,0,26,8,22,3,148,17,13,0,43,3,77,4,27,7,43,3,243,25,16,6,104,7,70,4,19,6,27,3,280,41,9,3,93,7,52,0,7,3,11,0,238,50,3,0,109,4,36,5,6,3,8,0,231,105,12,0,137,28,47,0,11,7,13,0,359,78,5,6,76,7,21,0,0,4,4,0,213,56,4,6,39,3,5,4,0,0,4,0,120,32,4,0,9,0,10,0,0,0,0,0,60,55,6,0,37,9,10,0,0
LGA32270,3,0,0,0,0,3,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,3,0,7,0,13,4,0,0,3,0,5,0,4,0,6,0,24,4,0,0,6,0,11,0,8,0,15,0,41,8,3,0,8,0,23,0,17,3,16,0,72,8,6,0,26,5,55,0,13,0,15,0,127,28,13,3,59,4,70,3,8,9,3,3,204,27,8,0,56,6,72,3,3,3,3,0,184,39,5,0,92,13,79,9,5,8,5,3,253,96,4,0,163,25,212,6,12,13,10,0,548,84,15,9,198,19,37,6,3,3,0,0,378,96,10,3,82,17,12,5,0,0,0,0,230,57,0,6,27,14,106,3,3,8,0,0,231,171,11,12,181,25,57,9,3
LGA32310,3,0,0,3,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,0,0,3,0,4,0,16,0,0,0,4,0,14,0,3,5,12,0,32,9,0,0,5,0,18,0,4,0,5,0,45,8,3,0,13,0,26,0,12,0,9,0,70,11,5,5,24,0,31,0,6,0,11,0,88,12,0,0,25,0,19,0,6,3,8,0,78,9,0,0,24,0,17,0,4,0,3,0,67,48,4,0,43,9,28,0,0,0,3,0,136,41,6,0,48,7,10,4,0,3,0,3,121,27,0,0,15,0,3,4,0,0,3,0,55,16,3,0,5,3,11,0,0,0,0,0,31,27,0,3,12,3,7,3,0
LGA32330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,3,0,15,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,9,4,0,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA32450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,9,0,0,0,0,0,4,0,3,0,4,0,15,3,0,0,3,0,12,0,0,0,0,0,17,3,0,0,5,0,4,0,0,0,0,0,13,8,0,0,0,0,4,0,0,0,0,0,17,14,0,0,19,3,13,0,0,0,0,0,48,8,0,0,14,0,3,0,0,0,0,0,26,15,0,0,14,3,0,0,0,0,0,0,29,10,0,0,0,0,6,0,0,0,0,0,17,14,0,0,7,3,3,0,0
LGA32500,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,4,0,0,0,4,0,25,0,0,0,3,0,8,0,0,0,7,0,24,10,4,0,5,0,7,0,3,0,3,0,32,3,0,0,3,0,3,0,0,0,0,0,18,7,0,0,12,0,3,0,3,0,0,0,22,7,0,0,15,3,3,0,0,0,0,0,33,7,0,0,10,0,4,0,0,0,0,0,22,6,3,0,5,3,0,0,0,0,0,0,16,5,0,0,5,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0
LGA32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,3,0,8,0,20,0,0,0,0,0,0,0,5,0,7,0,14,0,0,0,0,0,0,0,3,0,14,0,18,0,0,0,0,0,0,0,0,0,11,0,13,3,4,0,0,0,3,0,6,0,3,0,30,0,3,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,5,0,0,0,3,0,12,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA32810,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,4,3,3,0,0,0,3,0,3,0,3,0,16,0,3,0,0,0,5,0,3,0,3,0,15,7,3,0,4,0,8,0,6,0,13,0,51,6,5,0,26,0,14,0,7,4,11,0,68,16,10,0,34,3,24,0,4,0,7,0,93,11,0,0,36,0,18,6,0,4,0,3,79,24,3,0,36,0,3,6,3,0,8,0,87,51,10,9,69,3,3,0,3,4,3,0,152,28,0,0,32,3,3,0,3,0,0,0,72,25,3,0,10,0,3,0,0,0,0,0,47,13,0,0,8,0,3,0,0,0,0,0,26,15,3,3,17,0,3,0,0
LGA33100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
LGA33200,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,4,0,4,0,0,0,0,0,13,7,0,0,3,0,6,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,12,9,0,0,8,0,4,0,0,0,0,0,16,6,0,0,5,0,0,0,0,0,0,0,16,0,0,0,7,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0
LGA33220,0,0,0,5,0,0,0,0,0,27,0,34,4,0,0,4,0,3,0,0,0,13,0,19,0,5,0,0,0,4,0,9,0,19,0,43,0,0,0,0,0,3,0,3,0,11,0,17,0,5,0,5,0,3,0,17,3,67,0,107,3,13,0,4,0,16,0,35,5,69,0,151,13,26,6,26,0,58,0,80,5,172,0,385,18,38,3,54,4,125,10,118,7,204,3,582,34,72,0,137,12,235,15,127,19,249,7,902,94,62,8,252,24,221,20,83,21,125,0,904,90,36,3,227,23,158,14,59,9,78,9,708,129,30,9,245,16,137,10,40,14,50,5,676,319,56,14,411,47,181,28,44,12,52,5,1173,271,23,12,259,30,52,13,12,4,23,3,694,195,13,0,137,21,19,4,9,3,12,0,408,100,6,3,49,12,49,0,4,0,4,0,221,122,3,11,118,15,28,3,9
LGA33360,3,0,0,0,0,5,0,0,0,26,0,43,0,0,0,3,0,0,0,3,0,9,0,20,0,0,0,4,0,3,0,5,0,18,0,26,0,0,0,0,0,0,0,3,0,7,0,12,0,3,0,0,0,3,0,9,3,34,0,56,0,3,0,3,0,10,0,22,0,38,0,78,9,7,0,9,0,21,0,26,5,58,0,133,6,7,0,17,3,45,3,33,5,54,3,181,16,8,4,46,4,113,7,30,10,69,0,303,32,28,4,108,12,152,5,33,11,35,5,410,34,16,3,119,6,168,13,24,7,31,3,430,51,15,6,143,10,188,8,25,13,26,3,470,178,31,11,342,29,499,11,40,31,36,3,1212,236,15,11,430,42,93,18,16,3,19,0,869,212,8,8,201,29,37,8,15,6,12,0,532,142,3,3,58,12,226,0,7,13,17,0,492,330,6,11,331,47,155,8,17
LGA33430,26,6,4,14,3,26,3,16,4,191,0,295,6,0,0,3,0,16,3,17,3,59,3,111,3,10,0,11,0,18,0,36,3,69,0,151,3,3,0,3,0,10,0,44,0,55,0,121,6,17,3,17,0,30,3,94,11,200,3,397,13,37,3,36,5,121,0,213,18,199,3,653,42,117,5,72,6,246,11,264,23,328,12,1129,71,158,8,232,17,703,16,394,51,407,7,2067,190,339,18,772,60,1264,49,469,81,570,12,3824,383,378,30,1468,101,1443,45,370,87,453,10,4752,523,269,24,1694,122,1287,39,271,62,340,16,4648,856,242,28,1958,155,1162,48,195,53,257,21,4969,2484,412,69,3668,390,1785,114,270,82,345,13,9633,2477,235,62,2930,375,679,76,139,36,157,12,7181,1899,140,32,1680,203,316,59,66,23,80,9,4507,1221,74,22,698,131,657,19,67,36,55,0,2992,2479,187,40,2091,178,649,43,100
LGA33610,4,0,0,0,0,0,0,0,0,4,0,11,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,3,0,0,0,3,0,7,0,14,0,3,0,7,0,4,0,0,0,12,0,25,3,3,0,12,0,11,0,5,0,8,0,42,6,0,0,32,4,36,4,9,0,10,3,99,15,4,0,38,3,28,0,0,0,9,0,107,18,0,0,48,3,19,0,3,0,0,0,99,27,6,0,46,0,12,0,0,0,0,0,89,55,3,3,71,12,28,3,0,3,0,0,175,40,3,5,44,4,6,0,0,0,0,0,107,21,0,0,20,5,0,0,0,0,0,0,45,15,0,0,4,0,3,0,0,0,0,0,30,26,0,0,22,4,3,0,0
LGA33620,3,0,0,3,0,3,0,0,0,9,0,16,3,0,0,0,0,3,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,6,0,14,3,0,0,0,0,3,0,0,0,4,0,15,5,0,0,0,0,0,3,11,4,30,0,52,0,0,0,7,0,8,6,15,3,42,0,91,7,20,0,17,0,21,3,27,6,102,3,207,11,9,0,24,3,76,0,49,9,99,3,291,34,27,0,76,3,115,7,63,11,110,0,444,41,34,5,145,16,123,10,62,6,84,0,514,53,29,3,130,16,88,11,26,4,34,0,385,59,23,5,154,8,85,10,14,5,37,0,404,145,21,3,219,27,79,8,19,11,27,4,563,126,14,3,147,14,42,11,7,9,13,0,379,77,3,0,65,3,9,5,0,0,8,0,174,53,0,3,25,4,13,0,0,6,0,0,101,74,11,3,40,3,16,4,5
LGA33800,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,8,0,14,3,0,0,3,0,3,0,4,0,6,0,17,0,3,0,0,0,4,0,3,0,7,0,17,3,0,0,6,3,9,3,5,0,7,0,45,3,5,0,20,0,22,0,10,0,17,0,80,18,3,0,46,3,28,0,7,0,4,0,103,16,3,0,37,0,20,0,4,0,4,0,84,12,6,0,47,4,12,0,0,0,6,3,92,51,5,0,85,3,15,3,3,0,0,0,173,39,0,0,49,3,9,0,3,0,0,0,111,27,0,0,27,3,0,0,0,0,0,0,57,11,0,0,20,0,4,0,0,0,0,0,38,17,5,0,22,3,7,0,3
LGA33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,4,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,11,0,18,0,0,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,3,0,0,0,4,0,10,8,0,0,0,0,3,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA33960,4,3,0,0,0,6,0,8,4,42,0,64,3,5,0,0,0,0,0,4,0,13,0,27,0,0,0,0,0,3,0,13,3,32,0,50,0,0,0,0,0,3,0,11,0,27,0,47,3,6,0,0,0,11,0,29,5,103,0,162,5,11,0,11,0,49,3,73,9,104,3,260,12,21,0,29,0,130,3,84,18,185,3,482,24,52,0,65,3,316,0,169,30,262,6,929,43,53,6,228,37,762,22,213,40,280,3,1697,175,94,15,504,52,834,18,175,46,199,7,2122,223,79,10,620,64,672,22,107,24,123,6,1958,379,80,12,662,74,557,23,72,26,100,7,1984,1238,105,38,1255,201,713,35,103,46,141,7,3892,1021,69,20,943,153,250,35,49,18,58,0,2617,776,41,13,511,98,119,20,16,16,25,0,1649,452,20,9,196,61,139,4,13,4,15,4,905,627,22,10,403,46,127,19,10
LGA33980,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,0,0,4,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,3,0,4,0,9,0,18,3,0,0,0,0,12,0,3,6,0,0,26,13,4,0,19,0,35,0,3,3,6,0,83,16,3,0,32,3,41,0,4,0,5,0,108,10,3,0,24,3,49,0,6,4,0,0,99,19,3,0,47,0,68,0,3,9,0,0,156,44,5,3,105,16,221,9,16,16,7,4,449,74,10,4,157,16,34,9,3,3,3,0,312,70,7,3,54,11,9,0,0,0,0,0,156,49,3,0,14,14,112,0,11,16,0,0,218,140,11,14,186,38,63,4,3
LGA34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,3,0,4,0,14,0,0,0,0,0,6,0,0,0,3,0,12,0,0,0,0,0,4,0,0,0,3,0,6,0,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
